,x,y,z,vx,vy,vz
279,-0.4594347786672,-0.5507424063549999,-0.4594347786672,-0.28391647,-0.27221251,-0.067448378
280,-0.4371603186672,0.7811801836450001,-0.4371603186672,0.63532591,0.16355018,-0.18942662
281,-0.4767378286672,1.779731263645,-0.4767378286672,-0.29212102,0.29557624,0.20776795
282,1.4756257213328,-0.620790146355,1.4756257213328,0.47904474,-0.30031714,-0.053355373
283,2.0245791213328,0.676756183645,2.0245791213328,-0.3830111,0.062674813,0.055908285
284,0.3721471713328,-0.23777357635500002,0.3721471713328,0.70872432,-0.58532578,-0.96309024
285,-0.5546648586672,0.093070803645,-0.5546648586672,-0.2345909,0.45455882,-0.61105651
286,-0.39812836866719997,0.413583193645,-0.39812836866719997,0.13000983,0.22279385,0.089180827
287,0.47133582133280005,-0.478381356355,0.47133582133280005,0.25714469,-0.50891441,0.51943684
288,-0.4254143886672,-0.022648877354999996,-0.4254143886672,-0.3873536,-0.17943704,0.39354706
289,0.9174917313328,0.47921506364499994,0.9174917313328,0.039822716,0.21090637,-0.12811516
